file_key,rep,combo_idx,amp,cutoff0,cutoff1,numValid,eps_ratio,swer,errors,gt_syllables,num_intervals,hit_rate,eff_rate,error
05-1,(none),11,1.3,0,5400,5000,0.06,0.012712,3,236,120,0.984,0.9705,
05-1,(none),12,1.4,0,5400,5000,0.02,0.016949,4,236,120,0.9783,0.9662,
05-1,(none),13,1.4,0,5400,5000,0.04,0.016949,4,236,120,0.9783,0.9752,
05-1,(none),14,1.4,0,5400,5000,0.06,0.016949,4,236,120,0.9781,0.9754,
05-1,(none),15,1.5,0,5400,5000,0.02,0.012712,3,236,121,0.9699,0.9673,
05-1,(none),16,1.5,0,5400,5000,0.04,0.008475,2,236,121,0.9697,0.9765,
05-1,(none),17,1.5,0,5400,5000,0.06,0.012712,3,236,121,0.9696,0.9767,
05-1,(none),18,1.7,0,5400,5000,0.02,0.012712,3,236,121,0.9569,0.9705,
05-1,(none),19,1.7,0,5400,5000,0.04,0.012712,3,236,121,0.9568,0.9797,
05-1,(none),20,1.7,0,5400,5000,0.06,0.008475,2,236,121,0.9566,0.9799,
05-1,(none),21,2.0,0,5400,5000,0.02,0.016949,4,236,122,0.9352,0.9621,
05-1,(none),22,2.0,0,5400,5000,0.04,0.012712,3,236,122,0.9352,0.9691,
05-1,(none),23,2.0,0,5400,5000,0.06,0.012712,3,236,122,0.9352,0.9693,
05-2,(none),0,1.01,0,5400,5000,0.02,0.055777,14,251,127,0.985,0.9257,
05-2,(none),1,1.01,0,5400,5000,0.04,0.047809,12,251,127,0.9849,0.9342,
05-2,(none),2,1.01,0,5400,5000,0.06,0.055777,14,251,127,0.9848,0.9367,
05-2,(none),3,1.1,0,5400,5000,0.02,0.055777,14,251,127,0.9834,0.9552,
05-2,(none),4,1.1,0,5400,5000,0.04,0.051793,13,251,127,0.9827,0.9642,
05-2,(none),5,1.1,0,5400,5000,0.06,0.043825,11,251,127,0.9824,0.965,
05-2,(none),6,1.2,0,5400,5000,0.02,0.055777,14,251,127,0.9787,0.9648,
05-2,(none),7,1.2,0,5400,5000,0.04,0.051793,13,251,127,0.9778,0.9738,
05-2,(none),8,1.2,0,5400,5000,0.06,0.047809,12,251,127,0.9778,0.9738,
05-2,(none),9,1.3,0,5400,5000,0.02,0.059761,15,251,127,0.973,0.9756,
05-2,(none),10,1.3,0,5400,5000,0.04,0.055777,14,251,127,0.9719,0.9826,
05-2,(none),11,1.3,0,5400,5000,0.06,0.055777,14,251,127,0.9717,0.9826,
05-2,(none),12,1.4,0,5400,5000,0.02,0.059761,15,251,127,0.9683,0.9417,
05-2,(none),13,1.4,0,5400,5000,0.04,0.055777,14,251,127,0.9671,0.9865,
05-2,(none),14,1.4,0,5400,5000,0.06,0.051793,13,251,127,0.967,0.9865,
05-2,(none),15,1.5,0,5400,5000,0.02,0.059761,15,251,127,0.9601,0.9367,
05-2,(none),16,1.5,0,5400,5000,0.04,0.043825,11,251,127,0.9589,0.9896,
05-2,(none),17,1.5,0,5400,5000,0.06,0.047809,12,251,127,0.9588,0.9896,
05-2,(none),18,1.7,0,5400,5000,0.02,0.051793,13,251,127,0.949,0.9463,
05-2,(none),19,1.7,0,5400,5000,0.04,0.051793,13,251,127,0.9489,0.9944,
05-2,(none),20,1.7,0,5400,5000,0.06,0.047809,12,251,127,0.9486,0.9944,
05-2,(none),21,2.0,0,5400,5000,0.02,0.047809,12,251,127,0.9301,0.9954,
05-2,(none),22,2.0,0,5400,5000,0.04,0.051793,13,251,127,0.9296,0.9964,
05-2,(none),23,2.0,0,5400,5000,0.06,0.047809,12,251,127,0.9296,0.9964,
05-3,(none),0,1.01,0,5400,5000,0.02,0.076271,18,236,118,0.9957,0.9292,
05-3,(none),1,1.01,0,5400,5000,0.04,0.067797,16,236,119,0.9924,0.9299,
05-3,(none),2,1.01,0,5400,5000,0.06,0.055085,13,236,120,0.9902,0.9309,
05-3,(none),3,1.1,0,5400,5000,0.02,0.072034,17,236,118,0.9922,0.9595,
05-3,(none),4,1.1,0,5400,5000,0.04,0.080508,19,236,119,0.9888,0.9597,
05-3,(none),5,1.1,0,5400,5000,0.06,0.072034,17,236,120,0.9867,0.9596,
05-3,(none),6,1.2,0,5400,5000,0.02,0.072034,17,236,118,0.9872,0.9742,
05-3,(none),7,1.2,0,5400,5000,0.04,0.063559,15,236,119,0.9837,0.9745,
05-3,(none),8,1.2,0,5400,5000,0.06,0.067797,16,236,120,0.9817,0.9745,
05-3,(none),9,1.3,0,5400,5000,0.02,0.063559,15,236,119,0.9774,0.9803,
05-3,(none),10,1.3,0,5400,5000,0.04,0.072034,17,236,119,0.9761,0.9803,
05-3,(none),11,1.3,0,5400,5000,0.06,0.063559,15,236,120,0.974,0.9803,
05-3,(none),12,1.4,0,5400,5000,0.02,0.072034,17,236,120,0.9682,0.9857,
05-3,(none),13,1.4,0,5400,5000,0.04,0.063559,15,236,120,0.9677,0.9857,
05-3,(none),14,1.4,0,5400,5000,0.06,0.063559,15,236,121,0.9656,0.9857,
05-3,(none),15,1.5,0,5400,5000,0.02,0.063559,15,236,120,0.9614,0.9892,
05-3,(none),16,1.5,0,5400,5000,0.04,0.063559,15,236,120,0.961,0.9892,
05-3,(none),17,1.5,0,5400,5000,0.06,0.072034,17,236,121,0.9588,0.9892,
05-3,(none),18,1.7,0,5400,5000,0.02,0.067797,16,236,120,0.9452,0.981,
05-3,(none),19,1.7,0,5400,5000,0.04,0.063559,15,236,122,0.9404,0.9919,
05-3,(none),20,1.7,0,5400,5000,0.06,0.072034,17,236,122,0.9396,0.9919,
05-3,(none),21,2.0,0,5400,5000,0.02,0.072034,17,236,122,0.9207,0.9884,
05-3,(none),22,2.0,0,5400,5000,0.04,0.072034,17,236,124,0.9132,0.9933,
05-3,(none),23,2.0,0,5400,5000,0.06,0.072034,17,236,124,0.9134,0.9933,
05-4,(none),0,1.01,0,5400,5000,0.02,0.018957,4,211,105,0.9939,0.9342,
05-4,(none),1,1.01,0,5400,5000,0.04,0.023697,5,211,105,0.9939,0.9348,
05-4,(none),2,1.01,0,5400,5000,0.06,0.033175,7,211,106,0.9913,0.9289,
05-4,(none),3,1.1,0,5400,5000,0.02,0.018957,4,211,105,0.9914,0.9589,
05-4,(none),4,1.1,0,5400,5000,0.04,0.018957,4,211,105,0.9914,0.9589,
05-4,(none),5,1.1,0,5400,5000,0.06,0.033175,7,211,106,0.9889,0.9527,
05-4,(none),6,1.2,0,5400,5000,0.02,0.033175,7,211,105,0.9867,0.9727,
05-4,(none),7,1.2,0,5400,5000,0.04,0.028436,6,211,105,0.9867,0.9659,
05-4,(none),8,1.2,0,5400,5000,0.06,0.033175,7,211,107,0.983,0.9654,
05-4,(none),9,1.3,0,5400,5000,0.02,0.033175,7,211,105,0.9803,0.9814,
05-4,(none),10,1.3,0,5400,5000,0.04,0.042654,9,211,106,0.9772,0.9744,
05-4,(none),11,1.3,0,5400,5000,0.06,0.042654,9,211,106,0.9772,0.9744,
05-4,(none),12,1.4,0,5400,5000,0.02,0.037915,8,211,105,0.9735,0.9861,
05-4,(none),13,1.4,0,5400,5000,0.04,0.033175,7,211,107,0.9682,0.9789,
05-4,(none),14,1.4,0,5400,5000,0.06,0.042654,9,211,109,0.9623,0.9788,
05-4,(none),15,1.5,0,5400,5000,0.02,0.028436,6,211,105,0.967,0.9884,
05-4,(none),16,1.5,0,5400,5000,0.04,0.033175,7,211,107,0.9622,0.9812,
05-4,(none),17,1.5,0,5400,5000,0.06,0.037915,8,211,109,0.9562,0.9811,
05-4,(none),18,1.7,0,5400,5000,0.02,0.018957,4,211,105,0.9484,0.9944,
05-4,(none),19,1.7,0,5400,5000,0.04,0.023697,5,211,107,0.9436,0.9873,
05-4,(none),20,1.7,0,5400,5000,0.06,0.028436,6,211,109,0.9375,0.9872,
05-4,(none),21,2.0,0,5400,5000,0.02,0.023697,5,211,105,0.925,0.9963,
05-4,(none),22,2.0,0,5400,5000,0.04,0.033175,7,211,109,0.9145,0.9962,
05-4,(none),23,2.0,0,5400,5000,0.06,0.037915,8,211,111,0.9079,0.9962,
06-1,(none),0,1.01,0,5400,5000,0.02,0.016807,4,238,119,0.9975,0.8776,
06-1,(none),1,1.01,0,5400,5000,0.04,0.021008,5,238,120,0.9956,0.8834,
06-1,(none),2,1.01,0,5400,5000,0.06,0.016807,4,238,120,0.9955,0.8867,
06-1,(none),3,1.1,0,5400,5000,0.02,0.016807,4,238,119,0.9971,0.9006,
06-1,(none),4,1.1,0,5400,5000,0.04,0.016807,4,238,120,0.9947,0.9101,
06-1,(none),5,1.1,0,5400,5000,0.06,0.016807,4,238,120,0.9947,0.9103,
06-1,(none),6,1.2,0,5400,5000,0.02,0.016807,4,238,119,0.9959,0.9201,
06-1,(none),7,1.2,0,5400,5000,0.04,0.021008,5,238,120,0.9935,0.923,
06-1,(none),8,1.2,0,5400,5000,0.06,0.016807,4,238,120,0.9935,0.9231,
06-1,(none),9,1.3,0,5400,5000,0.02,0.012605,3,238,119,0.9952,0.9328,
06-1,(none),10,1.3,0,5400,5000,0.04,0.012605,3,238,120,0.993,0.9334,
06-1,(none),11,1.3,0,5400,5000,0.06,0.016807,4,238,120,0.993,0.9349,
06-1,(none),12,1.4,0,5400,5000,0.02,0.016807,4,238,119,0.9942,0.9448,
06-1,(none),13,1.4,0,5400,5000,0.04,0.016807,4,238,120,0.9914,0.9484,
06-1,(none),14,1.4,0,5400,5000,0.06,0.016807,4,238,120,0.9914,0.9484,
06-1,(none),15,1.5,0,5400,5000,0.02,0.021008,5,238,119,0.9933,0.9512,
06-1,(none),16,1.5,0,5400,5000,0.04,0.016807,4,238,120,0.9904,0.9549,
06-1,(none),17,1.5,0,5400,5000,0.06,0.016807,4,238,120,0.9905,0.9549,
06-1,(none),18,1.7,0,5400,5000,0.02,0.016807,4,238,120,0.9873,0.9605,
06-1,(none),19,1.7,0,5400,5000,0.04,0.021008,5,238,120,0.9868,0.9639,
06-1,(none),20,1.7,0,5400,5000,0.06,0.021008,5,238,121,0.9847,0.9638,
06-1,(none),21,2.0,0,5400,5000,0.02,0.021008,5,238,120,0.9825,0.966,
06-1,(none),22,2.0,0,5400,5000,0.04,0.021008,5,238,120,0.9819,0.969,
06-1,(none),23,2.0,0,5400,5000,0.06,0.021008,5,238,121,0.9782,0.9689,
06-2,(none),0,1.01,0,5400,5000,0.02,0.035714,9,252,126,0.9974,0.9023,
06-2,(none),1,1.01,0,5400,5000,0.04,0.031746,8,252,126,0.997,0.9057,
06-2,(none),2,1.01,0,5400,5000,0.06,0.035714,9,252,127,0.9944,0.9089,
06-2,(none),3,1.1,0,5400,5000,0.02,0.027778,7,252,126,0.9966,0.921,
06-2,(none),4,1.1,0,5400,5000,0.04,0.02381,6,252,126,0.9964,0.9244,
06-2,(none),5,1.1,0,5400,5000,0.06,0.019841,5,252,127,0.9938,0.9256,
06-2,(none),6,1.2,0,5400,5000,0.02,0.031746,8,252,126,0.9958,0.9325,
06-2,(none),7,1.2,0,5400,5000,0.04,0.035714,9,252,126,0.9958,0.9342,
06-2,(none),8,1.2,0,5400,5000,0.06,0.027778,7,252,127,0.9932,0.9366,
06-2,(none),9,1.3,0,5400,5000,0.02,0.035714,9,252,126,0.9948,0.9417,
06-2,(none),10,1.3,0,5400,5000,0.04,0.039683,10,252,126,0.9944,0.9433,
06-2,(none),11,1.3,0,5400,5000,0.06,0.035714,9,252,127,0.9917,0.9461,
06-2,(none),12,1.4,0,5400,5000,0.02,0.035714,9,252,126,0.9936,0.9487,
06-2,(none),13,1.4,0,5400,5000,0.04,0.031746,8,252,126,0.9933,0.9503,
06-2,(none),14,1.4,0,5400,5000,0.06,0.031746,8,252,127,0.9899,0.9525,
06-2,(none),15,1.5,0,5400,5000,0.02,0.027778,7,252,126,0.992,0.9565,
06-2,(none),16,1.5,0,5400,5000,0.04,0.031746,8,252,126,0.9916,0.9581,
06-2,(none),17,1.5,0,5400,5000,0.06,0.031746,8,252,127,0.988,0.9608,
06-2,(none),18,1.7,0,5400,5000,0.02,0.031746,8,252,126,0.9887,0.9661,
06-2,(none),19,1.7,0,5400,5000,0.04,0.027778,7,252,126,0.9885,0.9671,
06-2,(none),20,1.7,0,5400,5000,0.06,0.027778,7,252,127,0.9857,0.969,
06-2,(none),21,2.0,0,5400,5000,0.02,0.027778,7,252,127,0.9824,0.9749,
06-2,(none),22,2.0,0,5400,5000,0.04,0.02381,6,252,127,0.982,0.9759,
06-2,(none),23,2.0,0,5400,5000,0.06,0.035714,9,252,128,0.979,0.9778,
06-3,(none),0,1.01,0,5400,5000,0.02,0.017391,4,230,115,0.9977,0.9342,
06-3,(none),1,1.01,0,5400,5000,0.04,0.026087,6,230,115,0.9973,0.9359,
06-3,(none),2,1.01,0,5400,5000,0.06,0.017391,4,230,115,0.9973,0.9352,
06-3,(none),3,1.1,0,5400,5000,0.02,0.021739,5,230,115,0.9965,0.9539,
06-3,(none),4,1.1,0,5400,5000,0.04,0.017391,4,230,115,0.9961,0.9544,
06-3,(none),5,1.1,0,5400,5000,0.06,0.013043,3,230,115,0.996,0.9544,
06-3,(none),6,1.2,0,5400,5000,0.02,0.017391,4,230,115,0.995,0.9631,
06-3,(none),7,1.2,0,5400,5000,0.04,0.017391,4,230,115,0.9945,0.9633,
06-3,(none),8,1.2,0,5400,5000,0.06,0.017391,4,230,115,0.9945,0.9634,
06-3,(none),9,1.3,0,5400,5000,0.02,0.013043,3,230,115,0.9929,0.9696,
06-3,(none),10,1.3,0,5400,5000,0.04,0.013043,3,230,115,0.9925,0.9696,
06-3,(none),11,1.3,0,5400,5000,0.06,0.013043,3,230,115,0.9924,0.9697,
06-3,(none),12,1.4,0,5400,5000,0.02,0.017391,4,230,115,0.991,0.9757,
06-3,(none),13,1.4,0,5400,5000,0.04,0.013043,3,230,115,0.9906,0.9757,
06-3,(none),14,1.4,0,5400,5000,0.06,0.013043,3,230,115,0.9903,0.9757,
06-3,(none),15,1.5,0,5400,5000,0.02,0.013043,3,230,115,0.9886,0.9789,
06-3,(none),16,1.5,0,5400,5000,0.04,0.017391,4,230,115,0.9882,0.9789,
06-3,(none),17,1.5,0,5400,5000,0.06,0.013043,3,230,115,0.988,0.9789,
06-3,(none),18,1.7,0,5400,5000,0.02,0.017391,4,230,115,0.9845,0.9843,
06-3,(none),19,1.7,0,5400,5000,0.04,0.021739,5,230,115,0.9845,0.9843,
06-3,(none),20,1.7,0,5400,5000,0.06,0.021739,5,230,115,0.9814,0.9848,
06-3,(none),21,2.0,0,5400,5000,0.02,0.017391,4,230,115,0.9787,0.9884,
06-3,(none),22,2.0,0,5400,5000,0.04,0.021739,5,230,115,0.9787,0.9884,
06-3,(none),23,2.0,0,5400,5000,0.06,0.017391,4,230,115,0.9786,0.9884,
06-4,(none),0,1.01,0,5400,5000,0.02,0.009524,2,210,105,0.9967,0.9186,
06-4,(none),1,1.01,0,5400,5000,0.04,0.009524,2,210,105,0.9967,0.8889,
06-4,(none),2,1.01,0,5400,5000,0.06,0.004762,1,210,106,0.9935,0.9203,
06-4,(none),3,1.1,0,5400,5000,0.02,0.009524,2,210,105,0.9956,0.9454,
06-4,(none),4,1.1,0,5400,5000,0.04,0.009524,2,210,106,0.9925,0.913,
06-4,(none),5,1.1,0,5400,5000,0.06,0.009524,2,210,107,0.9898,0.9133,
06-4,(none),6,1.2,0,5400,5000,0.02,0.028571,6,210,105,0.9944,0.9359,
06-4,(none),7,1.2,0,5400,5000,0.04,0.004762,1,210,106,0.9914,0.956,
06-4,(none),8,1.2,0,5400,5000,0.06,0.004762,1,210,107,0.9886,0.9563,
06-4,(none),9,1.3,0,5400,5000,0.02,0.028571,6,210,105,0.9925,0.9499,
06-4,(none),10,1.3,0,5400,5000,0.04,0.004762,1,210,107,0.9865,0.9698,
06-4,(none),11,1.3,0,5400,5000,0.06,0.004762,1,210,107,0.9865,0.9702,
06-4,(none),12,1.4,0,5400,5000,0.02,0.019048,4,210,105,0.991,0.9533,
06-4,(none),13,1.4,0,5400,5000,0.04,0.009524,2,210,106,0.9878,0.931,
06-4,(none),14,1.4,0,5400,5000,0.06,0.009524,2,210,108,0.9817,0.9311,
06-4,(none),15,1.5,0,5400,5000,0.02,0.014286,3,210,105,0.9891,0.9117,
06-4,(none),16,1.5,0,5400,5000,0.04,0.004762,1,210,107,0.9833,0.9781,
06-4,(none),17,1.5,0,5400,5000,0.06,0.004762,1,210,109,0.9767,0.9784,
06-4,(none),18,1.7,0,5400,5000,0.02,0.014286,3,210,106,0.9803,0.9159,
06-4,(none),19,1.7,0,5400,5000,0.04,0.004762,1,210,107,0.9772,0.9831,
06-4,(none),20,1.7,0,5400,5000,0.06,0.004762,1,210,109,0.9709,0.9834,
06-4,(none),21,2.0,0,5400,5000,0.02,0.014286,3,210,106,0.9742,0.9205,
06-4,(none),22,2.0,0,5400,5000,0.04,0.004762,1,210,108,0.9682,0.9884,
06-4,(none),23,2.0,0,5400,5000,0.06,0.004762,1,210,110,0.9608,0.9883,
07-1,(none),0,1.01,0,5400,5000,0.02,0.030769,8,260,127,0.9954,0.8137,
07-1,(none),1,1.01,0,5400,5000,0.04,0.011538,3,260,130,0.9954,0.8745,
07-1,(none),2,1.01,0,5400,5000,0.06,0.015385,4,260,130,0.9954,0.8835,
07-1,(none),3,1.1,0,5400,5000,0.02,0.026923,7,260,129,0.9906,0.8893,
07-1,(none),4,1.1,0,5400,5000,0.04,0.023077,6,260,131,0.9906,0.8961,
07-1,(none),5,1.1,0,5400,5000,0.06,0.011538,3,260,131,0.9906,0.9395,
07-1,(none),6,1.2,0,5400,5000,0.02,0.019231,5,260,129,0.9879,0.9089,
07-1,(none),7,1.2,0,5400,5000,0.04,0.011538,3,260,131,0.9879,0.9373,
07-1,(none),8,1.2,0,5400,5000,0.06,0.015385,4,260,131,0.9879,0.9576,
07-1,(none),9,1.3,0,5400,5000,0.02,0.038462,10,260,125,0.9876,0.8414,
07-1,(none),10,1.3,0,5400,5000,0.04,0.015385,4,260,130,0.9878,0.9543,
07-1,(none),11,1.3,0,5400,5000,0.06,0.015385,4,260,130,0.9878,0.9542,
07-1,(none),12,1.4,0,5400,5000,0.02,0.038462,10,260,125,0.982,0.8316,
07-1,(none),13,1.4,0,5400,5000,0.04,0.011538,3,260,130,0.9822,0.9612,
07-1,(none),14,1.4,0,5400,5000,0.06,0.011538,3,260,130,0.9822,0.9618,
07-1,(none),15,1.5,0,5400,5000,0.02,0.038462,10,260,129,0.9744,0.8691,
07-1,(none),16,1.5,0,5400,5000,0.04,0.019231,5,260,132,0.9742,0.9684,
07-1,(none),17,1.5,0,5400,5000,0.06,0.019231,5,260,132,0.9727,0.9695,
07-1,(none),18,1.7,0,5400,5000,0.02,0.034615,9,260,129,0.9602,0.8607,
07-1,(none),19,1.7,0,5400,5000,0.04,0.011538,3,260,132,0.9586,0.9903,
07-1,(none),20,1.7,0,5400,5000,0.06,0.011538,3,260,132,0.9588,0.9902,
07-1,(none),21,2.0,0,5400,5000,0.02,0.030769,8,260,130,0.9416,0.8888,
07-1,(none),22,2.0,0,5400,5000,0.04,0.011538,3,260,133,0.9417,0.9966,
07-1,(none),23,2.0,0,5400,5000,0.06,0.011538,3,260,133,0.9417,0.9966,
07-2,(none),0,1.01,0,5400,5000,0.02,0.066116,16,242,121,0.9923,0.8775,
07-2,(none),1,1.01,0,5400,5000,0.04,0.053719,13,242,122,0.9923,0.9016,
07-2,(none),2,1.01,0,5400,5000,0.06,0.057851,14,242,122,0.9923,0.9024,
07-2,(none),3,1.1,0,5400,5000,0.02,0.066116,16,242,121,0.99,0.9072,
07-2,(none),4,1.1,0,5400,5000,0.04,0.049587,12,242,122,0.9899,0.9491,
07-2,(none),5,1.1,0,5400,5000,0.06,0.049587,12,242,123,0.9879,0.9499,
07-2,(none),6,1.2,0,5400,5000,0.02,0.066116,16,242,120,0.9896,0.9263,
07-2,(none),7,1.2,0,5400,5000,0.04,0.061983,15,242,122,0.9868,0.9675,
07-2,(none),8,1.2,0,5400,5000,0.06,0.053719,13,242,123,0.9849,0.9673,
07-2,(none),9,1.3,0,5400,5000,0.02,0.066116,16,242,120,0.9841,0.935,
07-2,(none),10,1.3,0,5400,5000,0.04,0.061983,15,242,122,0.9818,0.94,
07-2,(none),11,1.3,0,5400,5000,0.06,0.053719,13,242,122,0.9817,0.9751,
07-2,(none),12,1.4,0,5400,5000,0.02,0.086777,21,242,122,0.976,0.9346,
07-2,(none),13,1.4,0,5400,5000,0.04,0.082645,20,242,123,0.9755,0.9465,
07-2,(none),14,1.4,0,5400,5000,0.06,0.070248,17,242,124,0.9733,0.9806,
07-2,(none),15,1.5,0,5400,5000,0.02,0.086777,21,242,122,0.9704,0.9381,
07-2,(none),16,1.5,0,5400,5000,0.04,0.086777,21,242,123,0.9699,0.9503,
07-2,(none),17,1.5,0,5400,5000,0.06,0.07438,18,242,124,0.9679,0.9502,
07-2,(none),18,1.7,0,5400,5000,0.02,0.07438,18,242,122,0.961,0.9409,
07-2,(none),19,1.7,0,5400,5000,0.04,0.061983,15,242,123,0.9609,0.9534,
07-2,(none),20,1.7,0,5400,5000,0.06,0.070248,17,242,123,0.9609,0.9534,
07-2,(none),21,2.0,0,5400,5000,0.02,0.07438,18,242,124,0.9441,0.9437,
07-2,(none),22,2.0,0,5400,5000,0.04,0.057851,14,242,125,0.9431,0.9582,
07-2,(none),23,2.0,0,5400,5000,0.06,0.061983,15,242,127,0.9381,0.958,
07-3,(none),0,1.01,0,5400,5000,0.02,0.026718,7,262,130,0.9924,0.8704,
07-3,(none),1,1.01,0,5400,5000,0.04,0.019084,5,262,131,0.9924,0.8894,
07-3,(none),2,1.01,0,5400,5000,0.06,0.015267,4,262,131,0.9924,0.8843,
07-3,(none),3,1.1,0,5400,5000,0.02,0.034351,9,262,130,0.9918,0.9044,
07-3,(none),4,1.1,0,5400,5000,0.04,0.015267,4,262,131,0.9912,0.9339,
07-3,(none),5,1.1,0,5400,5000,0.06,0.022901,6,262,131,0.9912,0.9344,
07-3,(none),6,1.2,0,5400,5000,0.02,0.038168,10,262,130,0.9897,0.8972,
07-3,(none),7,1.2,0,5400,5000,0.04,0.026718,7,262,131,0.9897,0.9492,
07-3,(none),8,1.2,0,5400,5000,0.06,0.022901,6,262,131,0.9893,0.9586,
07-3,(none),9,1.3,0,5400,5000,0.02,0.034351,9,262,130,0.9884,0.9172,
07-3,(none),10,1.3,0,5400,5000,0.04,0.019084,5,262,131,0.9878,0.9678,
07-3,(none),11,1.3,0,5400,5000,0.06,0.019084,5,262,131,0.9878,0.9678,
07-3,(none),12,1.4,0,5400,5000,0.02,0.034351,9,262,130,0.9855,0.9288,
07-3,(none),13,1.4,0,5400,5000,0.04,0.030534,8,262,131,0.9848,0.963,
07-3,(none),14,1.4,0,5400,5000,0.06,0.030534,8,262,131,0.9848,0.9632,
07-3,(none),15,1.5,0,5400,5000,0.02,0.041985,11,262,130,0.9827,0.9344,
07-3,(none),16,1.5,0,5400,5000,0.04,0.030534,8,262,131,0.9827,0.9697,
07-3,(none),17,1.5,0,5400,5000,0.06,0.026718,7,262,131,0.9827,0.9698,
07-3,(none),18,1.7,0,5400,5000,0.02,0.041985,11,262,131,0.9721,0.9508,
07-3,(none),19,1.7,0,5400,5000,0.04,0.030534,8,262,131,0.9754,0.9764,
07-3,(none),20,1.7,0,5400,5000,0.06,0.030534,8,262,133,0.9698,0.9761,
07-3,(none),21,2.0,0,5400,5000,0.02,0.045802,12,262,130,0.9576,0.9543,
07-3,(none),22,2.0,0,5400,5000,0.04,0.041985,11,262,131,0.9593,0.9803,
07-3,(none),23,2.0,0,5400,5000,0.06,0.030534,8,262,132,0.96,0.9802,
07-4,(none),0,1.01,0,5400,5000,0.02,0.034483,8,232,118,0.9899,0.905,
07-4,(none),1,1.01,0,5400,5000,0.04,0.034483,8,232,118,0.9899,0.9046,
07-4,(none),2,1.01,0,5400,5000,0.06,0.030172,7,232,118,0.9899,0.9076,
07-4,(none),3,1.1,0,5400,5000,0.02,0.030172,7,232,119,0.984,0.9395,
07-4,(none),4,1.1,0,5400,5000,0.04,0.030172,7,232,119,0.984,0.9395,
07-4,(none),5,1.1,0,5400,5000,0.06,0.030172,7,232,119,0.984,0.9395,
07-4,(none),6,1.2,0,5400,5000,0.02,0.038793,9,232,119,0.9809,0.9465,
07-4,(none),7,1.2,0,5400,5000,0.04,0.034483,8,232,119,0.9809,0.9611,
07-4,(none),8,1.2,0,5400,5000,0.06,0.030172,7,232,119,0.9809,0.9611,
07-4,(none),9,1.3,0,5400,5000,0.02,0.030172,7,232,119,0.9776,0.9736,
07-4,(none),10,1.3,0,5400,5000,0.04,0.034483,8,232,119,0.9776,0.9734,
07-4,(none),11,1.3,0,5400,5000,0.06,0.034483,8,232,119,0.9776,0.9734,
07-4,(none),12,1.4,0,5400,5000,0.02,0.025862,6,232,119,0.9715,0.9803,
07-4,(none),13,1.4,0,5400,5000,0.04,0.025862,6,232,119,0.9716,0.9802,
07-4,(none),14,1.4,0,5400,5000,0.06,0.025862,6,232,119,0.9716,0.9802,
07-4,(none),15,1.5,0,5400,5000,0.02,0.025862,6,232,119,0.9673,0.9841,
07-4,(none),16,1.5,0,5400,5000,0.04,0.025862,6,232,119,0.9674,0.984,
07-4,(none),17,1.5,0,5400,5000,0.06,0.025862,6,232,119,0.9674,0.984,
07-4,(none),18,1.7,0,5400,5000,0.02,0.025862,6,232,120,0.9546,0.9882,
07-4,(none),19,1.7,0,5400,5000,0.04,0.025862,6,232,121,0.9514,0.9881,
07-4,(none),20,1.7,0,5400,5000,0.06,0.030172,7,232,122,0.9492,0.9881,
07-4,(none),21,2.0,0,5400,5000,0.02,0.060345,14,232,119,0.9306,0.9915,
07-4,(none),22,2.0,0,5400,5000,0.04,0.060345,14,232,120,0.9276,0.9915,
07-4,(none),23,2.0,0,5400,5000,0.06,0.060345,14,232,120,0.9276,0.9915,
08-1,(none),0,1.01,0,5400,5000,0.02,0.0,0,226,116,0.9865,0.937,
08-1,(none),1,1.01,0,5400,5000,0.04,0.0,0,226,116,0.9852,0.9411,
08-1,(none),2,1.01,0,5400,5000,0.06,0.0,0,226,116,0.9852,0.9414,
08-1,(none),3,1.1,0,5400,5000,0.02,0.0,0,226,118,0.978,0.9577,
08-1,(none),4,1.1,0,5400,5000,0.04,0.0,0,226,119,0.9745,0.9581,
08-1,(none),5,1.1,0,5400,5000,0.06,0.00885,2,226,119,0.973,0.9619,
08-1,(none),6,1.2,0,5400,5000,0.02,0.004425,1,226,118,0.9743,0.9721,
08-1,(none),7,1.2,0,5400,5000,0.04,0.0,0,226,119,0.9703,0.9727,
08-1,(none),8,1.2,0,5400,5000,0.06,0.00885,2,226,120,0.9663,0.9766,
08-1,(none),9,1.3,0,5400,5000,0.02,0.004425,1,226,119,0.9681,0.9834,
08-1,(none),10,1.3,0,5400,5000,0.04,0.004425,1,226,122,0.9562,0.9832,
08-1,(none),11,1.3,0,5400,5000,0.06,0.013274,3,226,124,0.9527,0.9833,
08-1,(none),12,1.4,0,5400,5000,0.02,0.0,0,226,121,0.9584,0.9885,
08-1,(none),13,1.4,0,5400,5000,0.04,0.0,0,226,123,0.9489,0.9884,
08-1,(none),14,1.4,0,5400,5000,0.06,0.00885,2,226,125,0.9456,0.9883,
08-1,(none),15,1.5,0,5400,5000,0.02,0.00885,2,226,123,0.9461,0.9472,
08-1,(none),16,1.5,0,5400,5000,0.04,0.00885,2,226,125,0.9366,0.9899,
08-1,(none),17,1.5,0,5400,5000,0.06,0.00885,2,226,127,0.9328,0.9898,
08-1,(none),18,1.7,0,5400,5000,0.02,0.017699,4,226,129,0.9204,0.958,
08-1,(none),19,1.7,0,5400,5000,0.04,0.017699,4,226,131,0.9117,0.9703,
